"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"be069559-adb6-49f8-a774-bebaf28e9d07","HCM_2995.txt","John de Ros","char-offset:59","PERSON","","","","","","","","Principal",""
"86c2b5c4-12d3-4c78-94e3-fd3beb3095db","HCM_2995.txt","Ros","char-offset:67","PLACE","http://sws.geonames.org/2639110","Ross on Wye","","51.91667","-2.56667","","VERIFIED","Nominative",""
"b2d3db4c-2a6a-4393-aef1-1a9078028336","HCM_2995.txt","clerk","char-offset:72","","","","","","","","","Job",""
"de6d153f-b834-407f-a7f8-f8c07604eb53","HCM_2995.txt","the dean and chapter of Hereford","char-offset:82","PERSON","","","","","","","","Collective|Office|Principal",""
"71ee3baa-4838-4f0f-ac25-3ac0e43e2101","HCM_2995.txt","Hereford","char-offset:106","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","Nominative",""
"2242c540-1cad-4b82-91ac-2511c62a4884","HCM_2995.txt","the dean and chapter","char-offset:163","PERSON","","","","","","","","Collective|Office",""
"be191779-269e-4c11-ac8f-b8e7fa5c54a2","HCM_2995.txt","Adam Murymouth","char-offset:266","PERSON","","","","","","","","Principal",""
"899183a8-4ecb-42bc-b182-715bab6fc5a7","HCM_2995.txt","Adam","char-offset:381","PERSON","","","","","","","","","Adam Murymouth"
"59217921-8d60-45d7-86b0-621efaaa24c3","HCM_2995.txt","the judges delegated in their cause","char-offset:422","PERSON","","","","","","","","Collective|Office",""
"93bf8536-6778-4006-9443-1d5eeb098c4d","HCM_2995.txt","the dean and chapter,","char-offset:511","PERSON","","","","","","","","Collective|Office",""
"26f25864-b2e7-4aa6-b6d2-56ab9a7c0f93","HCM_2995.txt","the writer's proctor","char-offset:541","PERSON","","","","","","","","Office",""
"4a4af398-a42b-49bd-8752-16d61b0a9d53","HCM_2995.txt","the judges","char-offset:631","PERSON","","","","","","","","Collective|Office",""
"a2ce7aa6-9705-451c-a27a-d8b101640568","HCM_2995.txt","the dean and chapter","char-offset:716","PERSON","","","","","","","","Collective|Office",""
"bb1c147d-e6a0-4ca8-9ef0-a9ae8bbd2bda","HCM_2995.txt","the bishop","char-offset:873","PERSON","","","","","","","","Office","Richard Swinfield, Bishop of Hereford"
"8862a0e4-2d9a-4832-95dd-7dd1aa95e90a","HCM_2995.txt","William de Ros","char-offset:897","PERSON","","","","","","","","",""
"8cc31ef9-8418-461a-a047-7b122ebc938b","HCM_2995.txt","Ros","char-offset:908","PLACE","http://sws.geonames.org/2639110","Ross on Wye","","51.91667","-2.56667","","VERIFIED","Nominative",""
"6d28db5b-d61d-4df2-9d2d-0e351fcecff9","HCM_2995.txt","archdeacon of Salop,","char-offset:913","","","","","","","","","Job",""
"5956f3e0-dd88-42ae-8188-75acae81bde6","HCM_2995.txt","Salop","char-offset:927","PLACE","http://geo-kima.org/place/10827","Shropshire (England)","","","","","VERIFIED","",""
"6deb7a9e-04a4-4183-a16e-c4141c989844","HCM_2995.txt","Roger Digge","char-offset:954","PERSON","","","","","","","","",""
"20f21c48-8163-43cb-bb71-b306e4b515de","HCM_2995.txt","his servant","char-offset:967","","","","","","","","","Job",""
"d320bb7c-fb3d-49cf-8289-026b29cbff06","HCM_2995.txt","the bishop","char-offset:1023","PERSON","","","","","","","","Office","Richard Swinfield"
"c7b1c1f2-d546-4421-84ba-1c29aaea4795","HCM_2995.txt","the bishop","char-offset:1159","PERSON","","","","","","","","","Richard Swinfield"
"c1dd4223-463f-4445-901f-2ab95ae9583d","HCM_2995.txt","the dean and chapter","char-offset:1240","PERSON","","","","","","","","Office|Collective",""
"bc11fac9-0af8-475f-a112-be61819d6b7c","HCM_2995.txt","Avignon","char-offset:1315","PLACE","http://pleiades.stoa.org/places/148004","Avennio|Avennio, Avignon|Avignon","-0750/2100","43.95159","4.80769","settlement","VERIFIED","Given at",""
"7cb364d4-500d-4fc6-937a-01a036d0bd2e","HCM_2995.txt","Latin","char-offset:1324","","","","","","","","","Language",""
"0aea5d72-47d2-4cfa-9949-ac2deb6367c4","HCM_2996.txt","Richard called Heruy","char-offset:44","PERSON","","","","","","","","Principal","Richard Hervy"
"b5f383f9-d39b-4da7-a4c8-dfc63081fdd3","HCM_2996.txt","clerk","char-offset:66","","","","","","","","","Job",""
"421d95bf-0a24-49da-af7d-8e8fdc574ca5","HCM_2996.txt","proctor of the dean and chapter of Hereford in the Roman court in the cause against magister John de Ros","char-offset:73","","","","","","","","","Job",""
"f17e9366-3a8e-4736-9aeb-ede4d450b92a","HCM_2996.txt","the dean and chapter of Hereford","char-offset:84","PERSON","","","","","","","","Collective|Office",""
"210de18f-e6b9-440e-82dd-d3cce008a252","HCM_2996.txt","Hereford","char-offset:108","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"6f43fe57-e4bb-4665-bba0-accbf5985f76","HCM_2996.txt","the Roman court","char-offset:120","PLACE","http://geo-kima.org/place/19779","Avignon (Papal city)","","","","","VERIFIED","",""
"97c2bf6e-0247-4928-92be-1b2b61e136fa","HCM_2996.txt","John de Ros","char-offset:166","PERSON","","","","","","","","",""
"93b15599-f4d8-48ed-b704-05179ee98d46","HCM_2996.txt","Ros","char-offset:174","PLACE","http://sws.geonames.org/2639110","Ross on Wye","","51.91667","-2.56667","","VERIFIED","Nominative",""
"58b1ce5e-3d1a-45ef-92dd-e99653ffce27","HCM_2996.txt","the said dean and chapter","char-offset:195","PERSON","","","","","","","","Office|Collective",""
"85426ce3-1656-4fff-b6e7-b84c1e98a680","HCM_2996.txt","Walter de la Bache","char-offset:245","PERSON","","","","","","","","Principal",""
"9ff7ffc7-bca9-4012-9d98-ffa8fb293646","HCM_2996.txt","la Bache","char-offset:255","PLACE","","","","","","","UNVERIFIED","Nominative",""
"48e96752-9b9f-4ef9-8d07-6d41b2134dbe","HCM_2996.txt","the said Richard","char-offset:420","PERSON","","","","","","","","","Richard Hervy"
"1348b75a-2553-4a93-b5ac-56e0c40fbb64","HCM_2996.txt","his servant","char-offset:438","PERSON","","","","","","","","Office","that is, the servant of Richard Hervy"
"e9e82b52-56a3-4e81-861c-561e797ed855","HCM_2996.txt","the dean and chapter","char-offset:605","PERSON","","","","","","","","Collective|Office",""
"857e1e03-2ef6-4096-899f-dfe057ea5e7c","HCM_2996.txt","Richard","char-offset:689","PERSON","","","","","","","","","Richard Hervy"
"3ff84787-93be-45a9-91d5-897861325ba7","HCM_2996.txt","Adam Murimouth","char-offset:812","PERSON","","","","","","","","",""
"871d1534-cd37-4378-a91d-274369e960dc","HCM_2996.txt","Thomas de Gyues","char-offset:832","PERSON","","","","","","","","",""
"fd5f703f-796a-45d0-b343-c3b6312e5429","HCM_2996.txt","Gyues","char-offset:842","PLACE","","","","","","","UNVERIFIED","Nominative",""
"35fc355e-cdbc-462e-8b85-0dff0eb136e2","HCM_2996.txt","Adam","char-offset:857","PERSON","","","","","","","","","Adam Murimouth"
"f65b2c25-2f01-41ef-91b3-1e0545894b8b","HCM_2996.txt","Thomas","char-offset:866","PERSON","","","","","","","","","Thomas de Gyves"
"9a8667ca-7fb5-4a41-9213-6ba526be95bf","HCM_2996.txt","the dean and chapter","char-offset:919","PERSON","","","","","","","","Collective|Office",""
"f2708483-310b-477c-9fc0-baf296accbee","HCM_2996.txt","Richard","char-offset:961","PERSON","","","","","","","","","Richard Hervy"
"bd52b6e3-fb40-4e60-94c5-807e10d42c88","HCM_2996.txt","Rome","char-offset:987","PLACE","http://geo-kima.org/place/19779","Avignon (Papal city)","","","","","VERIFIED","","""Rome"" here means ""the Roman Court"" aka ""the papal city"" i.e. Avignon"
"3a0d4945-c4ac-4b56-8abb-5c29c32725d7","HCM_2996.txt","the dean and chapter","char-offset:1010","PERSON","","","","","","","","Collective|Office",""
"43805fb6-54b0-46c0-acc6-40b2ed7868bb","HCM_2996.txt","Latin","char-offset:1075","","","","","","","","","Language",""
"cf46b013-25b1-4463-b407-7d665d26f98c","HCM_3008.txt","the proctor of the dean and chapter of Hereford","char-offset:37","PERSON","","","","","","","","Office|Principal",""
"676b9914-c13e-4a03-aae7-02cce7bcff2e","HCM_3008.txt","the dean and chapter of Hereford","char-offset:52","PERSON","","","","","","","","Office|Collective|Principal",""
"7ed501f6-3146-44a0-a69f-34a51b999585","HCM_3008.txt","Hereford","char-offset:76","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"fd59a313-e24a-45f0-a18b-d05c9d1f2153","HCM_3008.txt","John de Ros","char-offset:116","PERSON","","","","","","","","Principal",""
"3215556a-a9be-4ae3-9921-0e1fc7029a7d","HCM_3008.txt","Ros,","char-offset:124","PLACE","http://sws.geonames.org/2639110","Ross on Wye","","51.91667","-2.56667","","VERIFIED","Nominative",""
"27a69cd8-b0ba-45cf-8338-974f05ee4453","HCM_3008.txt","Peter Guillelmi","char-offset:163","PERSON","","","","","","","","Principal",""
"cc7977d9-6bef-47e9-8746-2a4d55e8566b","HCM_3008.txt","the dean and chapter","char-offset:232","PERSON","","","","","","","","Collective|Office",""
"ec6166d7-9664-41e5-a849-86cd7a95a796","HCM_3008.txt","John","char-offset:295","PERSON","","","","","","","","","John de Ross"
"ec690c10-2c41-444a-a0e7-a748bcc72250","HCM_3008.txt","Latin","char-offset:301","","","","","","","","","Language",""
"db04d2ca-a206-4e4b-aff8-e53e11fd23c7","HCM_3008.txt","Faded and creased","char-offset:308","","","","","","","","","Material feature",""
"e6eedeac-723d-4d3a-8f2d-109fb245893d","HCM_2947.G.txt","ROYAL CONFIRMATION","char-offset:46","PERSON","","","","","","","","Office|Principal","that is, this is an edict of King Edward II"
"94fe7ef2-56ff-4cec-bf63-d184c1923cad","HCM_2947.G.txt","the dean and chapter of Hereford","char-offset:86","PERSON","","","","","","","","Collective|Office|Principal",""
"b0289caa-cf3a-4519-ac89-5e7e4a5f46b9","HCM_2947.G.txt","Hereford","char-offset:110","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"08d55ee4-1157-4e3b-b826-a9c89b38e303","HCM_2947.G.txt","the citizens of Hereford","char-offset:148","PERSON","","","","","","","","Collective|Office|Principal",""
"8d41c379-f16d-42e2-8fcb-3d32a1e9ad99","HCM_2947.G.txt","Hereford","char-offset:164","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"ccd01992-76bd-4df0-94cb-174f09bdaf6e","HCM_2947.G.txt","Windsor","char-offset:183","PLACE","http://geo-kima.org/place/7273","Windsor (Berkshire, England)","","","","","VERIFIED","Given at",""
"d142d166-30b6-4d4a-b86c-e304c954e932","HCM_2947.G.txt","Edward III","char-offset:272","PERSON","","","","","","","","Principal","King Edward III"
