"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"1a2d2c99-c6f0-4d2e-86bc-2415600f2411","HCM_1754.txt","John, prior of the cathedral church of Worcester","char-offset:47","PERSON","","","","","","","","Principal",""
"fe8e6429-0c4e-4d12-a9e2-9e8f099109e8","HCM_1754.txt","Worcester","char-offset:86","PLACE","http://sws.geonames.org/2633563","Worcester","","52.18935","-2.22001","","UNVERIFIED","Nominative",""
"f71619cf-e8ee-4d3f-a5b6-1fc93ed7cb27","HCM_1754.txt","the convent of the same place","char-offset:101","PERSON","","","","","","","","Collective|Principal","that is, the convent of the cathedral church of Worcester"
"5bbb6adf-af21-4b96-b930-33bf83acf8a5","HCM_1754.txt","John de Sancto Briavello","char-offset:142","PERSON","","","","","","","","Principal",""
"c3742755-7cd3-4a86-b53d-2d9674ceb8e7","HCM_1754.txt","Sancto Briavello","char-offset:150","PLACE","","","","","","","UNVERIFIED","Nominative",""
"15a2abeb-d52d-4292-8311-8d9fd71c47de","HCM_1754.txt","fellow-monk","char-offset:174","","","","","","","","","Job",""
"224f35d2-7fc2-4ec0-beff-37ee67df0d72","HCM_1754.txt","the prior and convent","char-offset:229","PERSON","","","","","","","","Collective|Office","Prior and convent of the cathedral church of Worcester"
"d45f9082-3eb2-48e1-a41f-9c1650df8fc5","HCM_1754.txt","the chapter-house at Worcester,","char-offset:277","","","","","","","","","Building",""
"2407f9f2-a4d4-4335-8c07-256f1a11d2d3","HCM_1754.txt","Worcester","char-offset:298","PLACE","http://sws.geonames.org/2633563","Worcester","","52.18935","-2.22001","","VERIFIED","Given at",""
"0a93481a-00d7-4a49-b751-f07bd3c7a821","HCM_1754.txt","Latin","char-offset:309","","","","","","","","","Language",""
"1c29f9a6-adc9-4b19-a51d-53e38a6c65a1","HCM_1754.txt","Damaged seal","char-offset:316","","","","","","","","","Material feature",""
"5d326ab4-e32e-4d56-b148-33a2c1b3cb10","HCM_1768.txt","David ap Howel Vachan","char-offset:100","PERSON","","","","","","","","Principal",""
"1a761270-dc94-4655-8add-3f4ad59c1a96","HCM_1768.txt","William ap Howel Vachan","char-offset:123","PERSON","","","","","","","","Principal",""
"b8031f87-4753-4942-961c-bbf9227dcf24","HCM_1768.txt","Ievan ap Howel Vachan","char-offset:148","PERSON","","","","","","","","Principal",""
