"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"fda052a0-f6c2-46c0-9e73-4f351342976a","HCM_2505.txt","Walter Morewy","char-offset:142","PERSON","","","","","","","","Principal","of Nortone"
"2d595753-9041-451a-bd07-b338584c6c87","HCM_2505.txt","Nortone","char-offset:159","PLACE","","","","","","","NOT_IDENTIFIABLE","",""
"52c7b763-d4c5-4e8e-8843-c682a0e08f85","HCM_2505.txt","the chapter of the church of St. Ethelbert of Hereford","char-offset:171","PERSON","","","","","","","","Collective|Principal",""
"9b233b6d-ae78-470d-b7dc-c56f6848bd0a","HCM_2505.txt","Hereford","char-offset:217","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"3328c513-3ed5-4c12-b919-6b310b974de5","HCM_2505.txt","Nortone","char-offset:354","PLACE","","","","","","","UNVERIFIED","",""
"140562b7-0401-49fe-8dac-4d220987fcbe","HCM_2505.txt","the chapter-house at Hereford","char-offset:406","PLACE","","","","","","","NOT_IDENTIFIABLE","Given at|Building",""
"1a955818-f992-4753-a35a-76a0cf33dbc3","HCM_2505.txt","Hereford","char-offset:427","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"8c1edabf-7dc3-4226-af69-913a980c1558","HCM_2505.txt","Latin","char-offset:437","","","","","","","","","Language",""
"ecbadce1-2653-41c2-bafa-923656fbd684","HCM_2537.txt","William de Frome","char-offset:73","PERSON","","","","","","","","Principal",""
"a63f76fd-f85d-4da2-9dff-fb763e8506ea","HCM_2537.txt","Dean and chapter of the church of St. Ethelbert of Hereford.","char-offset:94","PERSON","","","","","","","","Collective|Principal",""
"4a0972ad-7021-48b8-b887-40e99e67fb67","HCM_2537.txt","the church of St. Ethelbert of Hereford","char-offset:114","PLACE","","","","","","","NOT_IDENTIFIABLE","",""
"4689c97e-8610-44e6-a519-15d4d0350be6","HCM_2537.txt","Hereford","char-offset:218","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","Given at",""
"f43d5eec-e4e8-471b-b465-50f1d6c70df6","HCM_2537.txt","Latin","char-offset:228","","","","","","","","","Language",""
"0ea984bd-892b-4c09-be5b-7f0198062f53","HCM_2463.txt","John de Aqua Blanca","char-offset:83","PERSON","","","","","","","","Principal","Any connection to https://en.wikipedia.org/wiki/Peter_of_Aigueblanche?"
"99431a61-0ae5-4fd8-8849-0464e3883e9e","HCM_2463.txt","Aqua Blanca","char-offset:91","PLACE","","","","","","","NOT_IDENTIFIABLE","Nominative",""
"96811cb5-a483-47e2-a254-28474bdee5cb","HCM_2463.txt","dean of the church of St, Ethelbert of Hereford","char-offset:104","","","","","","","","","Job",""
"79f7b881-56e8-42cb-b417-ba23451bca73","HCM_2463.txt","the chapter of the same place","char-offset:157","PERSON","","","","","","","","Collective|Principal","Of the church of St. Ethelbert of Hereford"
"e93393de-e11e-41c8-a4ce-aa3e098f7a6d","HCM_2463.txt","Thomas de Henthlan","char-offset:191","PERSON","","","","","","","","Principal",""
"3e901ed9-ac7f-4c8a-8465-10a5816c5425","HCM_2463.txt","Henthlan.","char-offset:201","PLACE","","","","","","","NOT_IDENTIFIABLE","Nominative",""
"acfd1146-cf3a-4d4b-bf24-fb0d305fc1c0","HCM_2463.txt","church of Bayshan","char-offset:274","PLACE","","","","","","","UNVERIFIED","Building",""
