"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"6b04540f-8f36-4bdd-9c29-55814fadc832","HCM_2874.txt","Adam Scheld","char-offset:74","PERSON","","","","","","","","Principal",""
"a1e6eb0b-6856-4d88-89fe-01624d4756b6","HCM_2874.txt","Wythfeld","char-offset:90","PLACE","","","","","","","UNVERIFIED","Nominative",""
"6059a443-2400-4feb-ac8c-781fa958344d","HCM_2874.txt","Robert de Gloucestr'","char-offset:113","PERSON","","","","","","","","Principal",""
"7b6acf13-b226-422d-a193-2caae7315be2","HCM_2874.txt","Gloucestr'","char-offset:123","PLACE","http://sws.geonames.org/2648404","Gloucester","","51.86568","-2.2431","","VERIFIED","Nominative",""
"99b9c354-3451-4a96-8238-aab91bf35698","HCM_2874.txt","chancellor of the church of St. Ethelbert of Hereford","char-offset:135","","","","","","","","","Job",""
"d09fad26-b35f-498b-b818-4bb3566a939e","HCM_2874.txt","Hereford","char-offset:180","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","Nominative",""
"7fbb1f04-23e9-4150-b712-8e80d794749a","HCM_2874.txt","Byhyndethewalle","char-offset:312","PLACE","","","","","","","UNVERIFIED","Street",""
"a61ece09-4b21-4562-87c1-c7353ed6916c","HCM_2874.txt","Hereford","char-offset:343","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","",""
"329cb95f-fa37-4acd-8e5d-65cdf90fc8ab","HCM_2874.txt","Gilbert Blod","char-offset:397","PERSON","","","","","","","","Witness",""
"c4af60f4-6962-43ab-9961-922d998cc8bb","HCM_2874.txt","Thomas de la Barre","char-offset:412","PERSON","","","","","","","","Witness",""
"88e06c9e-43e9-4858-92b4-550cc319cfdc","HCM_2874.txt","la Barre","char-offset:422","PLACE","http://sws.geonames.org/3011332","La Barre-de-Monts","","46.88059","-2.12168","","UNVERIFIED","Nominative",""
"0e2b3b46-2de2-4490-a6c9-dfa780a3611c","HCM_2874.txt","John Pryde","char-offset:432","PERSON","","","","","","","","Witness",""
"f6d4bf9c-7a41-4330-9e17-171fd37949a1","HCM_2874.txt","John de Maddeley","char-offset:444","PERSON","","","","","","","","Witness",""
"932b7ecf-a35e-4f2b-850a-a02c4474be3c","HCM_2874.txt","Maddeley","char-offset:452","PLACE","","","","","","","UNVERIFIED","Nominative",""
"ee526392-d6a7-4974-adec-7983884ddccd","HCM_2874.txt","Hugh Trone","char-offset:462","PERSON","","","","","","","","Witness",""
"7de0b91e-6aef-4b6c-b253-59660bcc52ff","HCM_2874.txt","Arnald le Clover","char-offset:474","PERSON","","","","","","","","Witness",""
"e0efea31-3d56-44d7-9948-5c022f41b6d9","HCM_2874.txt","le Clover'","char-offset:481","","","","","","","","","Job",""
"3b599dc0-2e48-45b2-b734-89aafeade04f","HCM_2874.txt","John de Barwe","char-offset:493","PERSON","","","","","","","","",""
