"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"ee448b54-6f92-44e5-840b-4445da52eab3","HCM_1025.txt","Walter de Dunr","char-offset:99","PERSON","","","","","","","","",""
"4a86e67b-98cf-40ba-955a-4719f081406b","HCM_1025.txt","Richard de Swynefeud","char-offset:155","PERSON","","","","","","","","Dead",""
"a8130161-89c3-43b1-b749-f3816256e867","HCM_1025.txt","bishop of Hereford","char-offset:186","","","","","","","","","Office",""
"bb8dc318-968d-45eb-b7e9-99de7a96b953","HCM_1025.txt","Hereford","char-offset:196","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","",""
"894d8395-c627-4ced-8443-0944a1777ad5","HCM_1025.txt","Bromyard","char-offset:308","PLACE","http://sws.geonames.org/2654578","Bromyard","","52.19019","-2.50875","","VERIFIED","",""
"1bfbf82e-2cc2-4388-ada3-aa8d55e8fd1c","HCM_1025.txt","Richard","char-offset:392","PERSON","","","","","","","","",""
"7786a01c-dc2a-455e-b22e-0e73dd18eb5f","HCM_1025.txt","Hereford","char-offset:410","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","Given at",""
"adc0a9c7-e5fc-4380-afef-c26c421f6836","HCM_1025.txt","Latin","char-offset:420","","","","","","","","","Language",""
"8f8bf768-bdba-4cfc-9224-14b61638fb7f","HCM_1025.txt","Bromyard Hoddesbach","char-offset:463","PERSON","","","","","","","","Scribe",""
"e95a2eba-6319-4414-a886-45cf1308fa0e","HCM_1049.txt","Richard","char-offset:119","PERSON","","","","","","","","",""
"ad201310-a70c-43c5-ae6f-3ce008a716bf","HCM_1049.txt","bishop of Hereford","char-offset:128","","","","","","","","","Office",""
"7b5aa86e-113b-4d6b-ba8c-7dea68191e80","HCM_1049.txt","Hereford","char-offset:138","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","",""
"db3063b4-4671-4fd7-9813-e25977a3d3e6","HCM_1049.txt","John de Kemeseye","char-offset:159","PERSON","","","","","","","","",""
"372d365d-cb95-4bc1-8f56-7847267a9ac7","HCM_1049.txt","dean and chapter of Hereford","char-offset:221","","","","","","","","","Office",""
"022c4f32-217b-4fa8-b3c1-d5b86f0e9f78","HCM_1049.txt","Feast of Saint Barnabas the apostle","char-offset:274","EVENT","","","","","","","","",""
"ed39a90c-2f05-4daa-b00c-07fc73a637ff","HCM_1049.txt","Hereford","char-offset:313","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","",""
"56a6392c-0860-4d1b-be98-163158f95189","HCM_1049.txt","dean and chapter","char-offset:395","","","","","","","","","Office",""
"7b17473a-8cd8-4666-b8a0-81cef53dda00","HCM_1049.txt","Bosebur","char-offset:440","PLACE","","","","","","","NOT_IDENTIFIABLE","Given at",""
