"source","relation","target","source_id","source_tags","target_id","target_tags"
"Geoffrey de la Hulle","Brothers?","John de la Hulle","b2eb699b-5f19-4576-b5b2-81caeb5886fb","","bedf9f95-13ab-40bb-a903-2d2634732373",""
"bailiff of the bishop of Herefor","Job","John de la Felde","84183a45-692a-425b-ac45-1603eb0d2828","Job","01467eae-0f9e-4984-aa4c-b5cbd7a7d71f","Witness"
"William his brother","Brothers","Walter de Thornbury,","d522eb5b-51e0-4d26-8d00-57aa7f062c58","Principal","e071b6fc-1297-4f4c-bd4c-c0fc640d57de","Principal"
"clerk","Job","Nicholas de Reygate","2659f055-466a-49a5-abb5-97b9aa4d4148","Job","111bb982-b7db-41e1-9088-7e879cce6ecd","Principal"
"clerk","Job","Nicholas de Reygate, clerk","19e29f23-264f-49c3-a2a1-f8fd0547db32","Job","09215349-392c-442f-b081-4a6491811f71","Principal"
"John son of Roger de Brunsope","Son of","Roger de Brunsope","e9b64aec-5b59-40f1-ad2e-268be52e670e","Principal","87cae4e5-47fb-4a92-82de-ef2901ccd1e3","Dead"
"clerk of the king for receiving bonds of debt","Job","John Lightfot","7bf50cd2-be40-424a-b918-9e6a281dfad8","Job","86b37006-692a-431f-a38f-f995e2e43825",""
"Robert de Ho'tone","Neighbors","Lucy (Lutia) grantor's mother","6422fdd7-22e9-4480-9156-3904dcf5b4ef","","1b533e00-a38e-43e9-8e0c-b15f8d81cac6",""
"Nicholas le Webbe","Son of","William le Webbe de Ros","94d07557-ad0a-4252-8857-e76678b1bfa1","Witness","67a8961f-ed9a-474f-9991-042cf359bcb8","Witness"
"Phillip son of Robert le Park","Son of","Robert le Park","e395b66d-2b93-47c2-b718-434456b69207","Principal","1ec5411b-2d04-48a3-b4fc-2a2962c63858","Dead"
"Phillip son of Robert le Park","Brothers","Richard his brother","e395b66d-2b93-47c2-b718-434456b69207","Principal","dc1a567f-0ce3-4672-a32c-b3958de979ad","Principal"
"Phillip son of Robert le Park","Neighbors","Lucy (Lutia) grantor's mother","e395b66d-2b93-47c2-b718-434456b69207","Principal","1b533e00-a38e-43e9-8e0c-b15f8d81cac6",""
"Phillip son of Robert le Park","Neighbors","Robert de Ho'tone","e395b66d-2b93-47c2-b718-434456b69207","Principal","6422fdd7-22e9-4480-9156-3904dcf5b4ef",""
"Phillip son of Robert le Park","Neighbors","John Speed","e395b66d-2b93-47c2-b718-434456b69207","Principal","06ebf13b-19e5-4c7b-97bb-f1df72b96b3b",""
"Phillip son of Robert le Park","Neighbors","William de Baysham","e395b66d-2b93-47c2-b718-434456b69207","Principal","a451740d-eab7-487b-bd9c-9cceef0bd56d",""
"Phillip son of Robert le Park","Neighbors","Margery le Helmscmit","e395b66d-2b93-47c2-b718-434456b69207","Principal","711ddb5b-5c78-4052-a179-30fd87ca47bb",""
"Alice","Wife of","Richard","db8bf530-1678-4302-9ac1-67f63cb47150","","a7ad02e5-343f-45d1-807e-57eaa2a620f8","Dead"
"dean","Job","John, dean","776c9637-1d9b-4d03-be92-eb9ebb9eb359","Job","763325b4-61b8-4664-92ad-df1411799310","Principal"
"Alice","Wife of","Richard de Braumford","ff54b5b6-3b60-4643-a40d-8ed0ed91a6de","","2ebb49ac-57ef-475b-a7a9-566dda7e493b","Dead"
"Thomas le Webbe","Son of","William le Webbe de Ros","76ab1e7b-f929-46cd-a9c6-3947c23a7988","Witness","67a8961f-ed9a-474f-9991-042cf359bcb8","Witness"
"Hugh son of William le Stedemon de Ros, clerk","Son of","William le Stedemon de Ros","d90a6b8d-2475-4b6d-99cb-9f4e1c130995","Principal","4ef86622-3ea2-4081-96ea-57a4529378bb",""
"clerk","Job","Hugh son of William le Stedemon de Ros, clerk","fa270742-a7dd-4464-a222-5892b8faefde","Job","d90a6b8d-2475-4b6d-99cb-9f4e1c130995","Principal"
"John de Treyntone","Neighbors","John de Kemesynge","87bea4a8-fb80-4349-b046-6a2b68840732","","6d77f728-01ce-4c78-85e8-0205eed63e82",""
"William de Baysham","Neighbors","Margery le Helmscmit","a451740d-eab7-487b-bd9c-9cceef0bd56d","","711ddb5b-5c78-4052-a179-30fd87ca47bb",""
"Richard his brother","Son of","Robert le Park","dc1a567f-0ce3-4672-a32c-b3958de979ad","Principal","1ec5411b-2d04-48a3-b4fc-2a2962c63858","Dead"
"John son of Roger de Bruneshope de Hereford","Son of","Roger de Bruneshope","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","858034d0-fac1-41c0-a29f-72d9c2b9016b",""
"John son of Roger de Bruneshope de Hereford","Neighbors","John de la Berne","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","b7c97fb4-bb32-4d31-96c7-0aa89789fdc9",""
"John son of Roger de Bruneshope de Hereford","N","John de Kemesynge","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","6f86008d-2d2b-4d42-83fb-0927019a74d8",""
"John son of Roger de Bruneshope de Hereford","Neighbors","Hugh Troue","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","607d1bcd-07ba-4509-ba80-d4c034b8e401",""
"John son of Roger de Bruneshope de Hereford","Neighbors","Alice","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","db8bf530-1678-4302-9ac1-67f63cb47150",""
"John son of Roger de Bruneshope de Hereford","Neighbors","John de Teyntone","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","364a0b64-5043-4a3f-8df4-8206a931712c",""
"John son of Roger de Bruneshope de Hereford","Neighbors","Ralph de Byritone","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","5a010843-7a74-4b3b-913b-8390fd4c9db9",""
"John son of Roger de Bruneshope de Hereford","Neighbors","Ralph de Byrytone","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","3ab8b94a-2975-4195-8d4d-416766668df3",""
"John son of Roger de Bruneshope de Hereford","Neighbors","the lord treasurer of Hereford","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","fff2b182-8e6f-4f56-8179-cfa9865aef89","Office"
"John son of Roger de Bruneshope de Hereford","Neighbors","Geoffrey de la Hulle","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","b2eb699b-5f19-4576-b5b2-81caeb5886fb",""
"John son of Roger de Bruneshope de Hereford","Neighbors","John de la Hulle","4711db31-7b0a-4263-b541-575e702d5a1f","Principal","bedf9f95-13ab-40bb-a903-2d2634732373",""
"John de Kemesynge","Neighbors","John de la Berne","6f86008d-2d2b-4d42-83fb-0927019a74d8","","b7c97fb4-bb32-4d31-96c7-0aa89789fdc9",""
"Hugh","Brothers","Phillip son of Robert le Park","dab45811-46f9-4493-b526-480cfe72c5a6","","e395b66d-2b93-47c2-b718-434456b69207","Principal"
"Isabel wife of the said William","Wife of","William his brother","59e337c4-8f9f-42ad-abce-01deef68fda0","Principal","d522eb5b-51e0-4d26-8d00-57aa7f062c58","Principal"
