relationship_id,document_id,person_id,dead,person_name_transcription,named_by,roles,certainty,weight
7100,3446,03dfcd22-8c9e-4dc6-b905-525315951eb5,0,Rogeri de la Hulle de Hereford,,Witness,,1
7121,2839,a6a8faea-5d4c-4156-8f7c-6eaa5037471c,0,Roger called de Ledebury,,Scribe|Witness,,2
7122,2483,a6a8faea-5d4c-4156-8f7c-6eaa5037471c,0,Roger de Ledebury,,Witness,,1
7123,2487,a6a8faea-5d4c-4156-8f7c-6eaa5037471c,0,Roger de Ledebury,,Witness,,1
7155,3130,74d1969b-cdfb-4283-80cc-0148d7b9cb38,0,Rogero de O[r]letone,Collective,Principal,,1
7156,2979,45b8ae0d-7984-4c92-ad10-6ac5334c3048,0,"Rogerus de Posthemente [Roger de Posthemente priest],",,,,1
7159,3099,cfc16052-64a1-4f52-89a5-f8e55ec33f9b,0,"Roger de Preston’, priest",,Witness,,1
7184,2468,a9ec583d-6310-47f9-a82f-fdb960791119,0,Roger de Topesleye,,,,1
7192,2248,d0b61ac5-d6e7-4512-a80f-1b05859073f5,0,Roger de Walington',,Principal,,1
7209,2840,8cf897e3-3fc2-43c0-944a-b6c701e8c210,0,"Roger Fraunceys,",,Witness,,1
7210,2463,8cf897e3-3fc2-43c0-944a-b6c701e8c210,0,Roger Fraunceis,,Witness,,1
7217,2681,d3a3f0a2-2b9e-4120-bc9b-85886ceace51,0,"Roger Holm,",,Principal,,1
7230,3312,471bfb7e-eee6-4320-99f9-da32133ac2f2,0,"Roger Ywayn,",,,,1
7256,2460,1416de7f-21c4-40f0-9044-f3290ead123a,0,Roger le Leche de Hereford',,Principal,,1
7257,3333,1416de7f-21c4-40f0-9044-f3290ead123a,0,Roger le Barbour,,Principal,,1
7258,2491,1416de7f-21c4-40f0-9044-f3290ead123a,0,Roger le Leche of Hereford,,Principal,,1
7270,2836,72974823-0224-40a8-a916-864dcad75ee7,0,"Roger Le Taillur, then bailiff of the dean and chapter of Hereford,",,Witness,,1
7271,2837,72974823-0224-40a8-a916-864dcad75ee7,0,"Roger le Taillur, bailiff of the dean and chapter of Hereford",,Witness,,1
7272,2839,72974823-0224-40a8-a916-864dcad75ee7,0,"Roger le Tayllor, bailiff of the liberty of the dean and chapter of the cathedral church of St. Ethelbert of Hereford",,Witness,,1
7287,3139,384534a9-5ec3-400e-9af4-031b67080bd3,0,"Roger Lucas,",,Witness,,1
7292,3415,321b4eb3-c7ca-44c7-9531-3746f618e283,0,"Rogeri de Northburgh [Roger de Northburgh], Cov. et Lich Episcopi, nuper Custodis Garderobe Regis",,,,1
7293,3416,321b4eb3-c7ca-44c7-9531-3746f618e283,0,"Roger de Northburgh, Bp of L&C",,,,1
7320,3327,e117f75a-a2e0-433d-a5c1-0341a91a7307,0,Roger Racy,,,,1
7321,3091,e117f75a-a2e0-433d-a5c1-0341a91a7307,0,Roger Racy,,,,1
7322,3096,e117f75a-a2e0-433d-a5c1-0341a91a7307,0,"Roger Racy,",,,,1
7323,3091,a9646bad-487b-4d93-abaa-e1b7cf83f3ea,0,Roger,,Principal,,1
7355,3099,edf95ae2-6f9b-47cd-a8a1-087c0f9c16bf,0,"Roger, vicar of the parish church of Maddelye in the jurisdiction of the deanery of Hereford",,Principal,,1
7360,2487,03d02c22-2486-48d0-9f82-a78c7e857fab,1,Rose his wife,,,,1
7363,2734,6c71262c-e5ff-4160-9c24-ad1675eddad1,0,sacrist of Worcester,Office,,,1
7364,3128,6c71262c-e5ff-4160-9c24-ad1675eddad1,0,sacrist,Office,,,1
7367,2682,bf4dcbe8-a0e0-4a0e-abfd-216000720272,0,seven others,Collective,,,1
7374,3436,a5c83018-9d73-4e18-81bb-ffd659045db0,0,Sherriff of Glos,Office,,,1
7375,3438,a5c83018-9d73-4e18-81bb-ffd659045db0,0,Sherrif of Glos,Office,Principal,,1
7376,3439,a5c83018-9d73-4e18-81bb-ffd659045db0,0,Sheriff of Glos,Office,Witness,,1
7378,3431,abc77e41-a114-4c3e-a35e-7b516bb8d36b,0,Sheriff of Herefords,Office,,,1
7379,3432,abc77e41-a114-4c3e-a35e-7b516bb8d36b,0,Sheriff of Herefords,Office,,,1
7380,3433,abc77e41-a114-4c3e-a35e-7b516bb8d36b,0,Sheriff of Herefords,Office,,,1
7381,3434,abc77e41-a114-4c3e-a35e-7b516bb8d36b,0,Sheriff of Herefords,Office,,,1
7382,3435,abc77e41-a114-4c3e-a35e-7b516bb8d36b,0,Sheriff of Herefords,Office,,,1
7383,3437,abc77e41-a114-4c3e-a35e-7b516bb8d36b,0,Sherriff of Herefords,Office,Principal,,1
7384,3440,abc77e41-a114-4c3e-a35e-7b516bb8d36b,0,Sheriff of Herefords,,Witness,,1
7387,2681,ada8dc29-888b-4106-80f0-199824d44704,0,Simon de Briselee,,Principal,,1
7431,3090,e4efc3d2-0169-4ef0-a45a-6b4c57cded73,0,Simon de Radenore,,Witness,,1
7432,3361,1aebb831-53d2-4fe9-aace-eeba223c8ef9,0,Simon de Scheluyng',,Principal,,1
7438,3446,e4af6a22-2b3d-4a36-84ad-bf2694473cbb,0,Simon Brun,,Principal,,1
7439,2699,e4af6a22-2b3d-4a36-84ad-bf2694473cbb,0,"Simon le Bruyn, citizens of Hereford",,,,1
7444,2742,cb752fba-dd97-48f4-a2c5-0b4bccc500ee,0,Simon [de Montacute] Bishop of Worcester,,,,1
7445,2303,cb752fba-dd97-48f4-a2c5-0b4bccc500ee,1,"Symond, nadgers evesqe de Ely,",,,,1
7498,2746,2399191a-7427-400e-91fb-b36b3c53a34a,0,Stephano de Ledebury [decano],,Witness,,1
7499,2253,9850a9a6-b051-4a73-9f96-314c750d1242,0,Og re ae and the chapter of Hereford,Collective,Principal,,1
7500,2699,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean of the church of St. Ethelbert of Hereford, and the chapter of the same",Collective,Principal|Witness,,2
7501,2511,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean, and the chapter of Hereford",Collective,Principal|Witness,,2
7502,2512,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean",,Witness,,1
7503,2325,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean of Hereford",,,,1
7504,2548,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean of the cathedral church",,Witness,,1
7505,3097,2399191a-7427-400e-91fb-b36b3c53a34a,0,"dean, who was sbsent,",Office,,,1
7506,3099,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean",,Witness,,1
7523,3438,5d1380e6-f016-43b5-b35b-48ca054486e1,0,Stephen de Thanet,,Principal,,1
7525,2483,f66e8655-4435-495e-b7f7-4e114ed91c0b,0,Stephen de Wygemore,,Witness,,1
7529,3341,7c2d6cbd-e3a2-4830-844c-6afa4506a81d,0,Stephen de Wyk',,Principal,,1
7535,2307,e8fb9214-bfc0-40d9-a892-0a5fe94e325e,0,"Stephanus ejusdem permissione Episcopus Londoniensis,",,Principal,,1
7536,2980,e8fb9214-bfc0-40d9-a892-0a5fe94e325e,0,,,,,1
7545,2332,f331a219-246a-49b7-af97-1b0de1e09589,0,"Stephano dicto Juveni, ballivo nostro de Bromyard",,,,1
7555,3012,b404a542-07c6-4783-b985-d051de6cab491,0,"Hugo prior, et Stephanus sacrista ejusdem prioratus",,Principal,,1
7578,2742,6d60d73b-9678-4f00-86b2-11df9acb4010,0,Subdeacons of Worcester Diocese,,,,1
7584,3099,40f963c6-73b4-4c9a-ba1d-d3389516c3e7,0,subdean of Hereford,Office,Principal,,1
7585,2366,df0647d5-99e8-42e4-bb4c-7cb7af047814,0,"subprior and convent of the aforesaid monastery,",Collective,Principal,,1
7586,2237,df0647d5-99e8-42e4-bb4c-7cb7af047814,0,subprior and chapter,Collective,,,1
7587,2685,df0647d5-99e8-42e4-bb4c-7cb7af047814,0,subprior and chapter,Collective,,,1
7589,3120,ccb21536-224a-4219-b3c9-4ae61f65e85c,0,succentor of Worcester,Office,Witness,,1
7603,2473,728b7c8c-443f-4752-8363-6207e451875a,0,"Sibil, his wife",,Principal,,1
7604,2359,728b7c8c-443f-4752-8363-6207e451875a,0,"Sibil, his wife",,,,1
7605,2248,728b7c8c-443f-4752-8363-6207e451875a,0,"Sibel, his wife",,Principal,,1
7606,2269,728b7c8c-443f-4752-8363-6207e451875a,0,"Sybil his wife,",,Principal,,1
7619,2954,9c1faad9-b133-41b8-bde9-c54f1a3f5e6a,0,Thomas Atte Chirche,,Principal,,1
7620,2949,9c1faad9-b133-41b8-bde9-c54f1a3f5e6a,0,Thomas atte Chirche,,Principal,,1
7654,2320,fed17534-e27f-4f86-8a0a-70375f5b96cc,0,"Thomas, chaplain of the Blessed Virgin there",,,,1
7655,3044,15d703f1-c014-411f-9134-b9f03c085ca4,0,parochial chaplain of Hanbury church,Office,Principal,,1
7656,2320,15d703f1-c014-411f-9134-b9f03c085ca4,0,"Thomas, parish chaplain of Hanbury",,,,1
7661,2949,74f437d8-a1dd-4075-a511-55ce1b584b94,0,Thomas Coudray.,,Principal,,1
7679,2948,0a42a719-f91c-453b-ade3-e4622bf80877,0,Thomas de Bisshopton,,Principal,,1
7687,3095,396048d2-3424-42d9-8da4-13c5f5fb001b,0,"Thomas de Bokenhulle, clerk of Hereford, notary public,",,Scribe|Witness,,2
7711,2483,25ac9bbd-aef9-41e7-b974-ae0ca0664eed,0,Thomas de Bromfeld,,Principal,,1
7760,2979,8bfd4183-ae75-45a5-a469-ed6276915d4b,0,Thomas de Cantilupe Bp of H,,,,1
7761,3119,8bfd4183-ae75-45a5-a469-ed6276915d4b,1,"Thome, predecessoris mei",,,,1
7762,3414,8bfd4183-ae75-45a5-a469-ed6276915d4b,1,Thomas,,,,1
7763,3417,8bfd4183-ae75-45a5-a469-ed6276915d4b,1,Thome de Cantilupo,,,,1
7764,2936,8bfd4183-ae75-45a5-a469-ed6276915d4b,1,"Thomae, quondam Herefordensis episcopi",,,,1
7765,3394,8bfd4183-ae75-45a5-a469-ed6276915d4b,1,"St. Thomas, the predecessor of the bishop,",,,,1
7787,3119,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,,Collective,Principal,,1
7788,2333,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas [Charlton], bishop of Hereford [1327-44]",,Principal,,1
7789,2746,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas, etc.",,Principal,,1
7790,3114,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas, etc",,Principal,,1
7791,2699,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas, bishop of Hereford",,Principal,,1
7792,2511,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas, bishop of Hereford",,Principal,,1
7793,2512,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,bishop,,,,1
7794,2323,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas, etc.",,Principal,,1
7795,2977,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas, bishop of Hereford",,Principal,,1
7796,2972,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas, bishop of Hereford",Collective,Principal,,1
7797,2963,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas Charleton, Bishop of Hereford",,Principal,,1
7798,2336,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,"Thomas [Charlton], bp. of Hereford [1327-44],",,Principal,,1
7799,2719,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,Thomas Charlton,,,,1
7800,2724,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,Thomas Charlton,,,,1
7801,2714,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,bishop,,Principal,,1
7802,2960,7afad0eb-5d78-4c6b-a650-ad0344330ac9,1,"Thorne, nuper Herefordensis episcopi,",,,,1
7803,3012,7afad0eb-5d78-4c6b-a650-ad0344330ac9,1,Thomas episcopus,,,,1
7804,2274,7afad0eb-5d78-4c6b-a650-ad0344330ac9,1,"Thomas, bishop of Hereford",,,,1
7805,3412,7afad0eb-5d78-4c6b-a650-ad0344330ac9,1,"Thomas Charleton', leresly bishop {of Hereford",,Principal,,1
7806,2221,7afad0eb-5d78-4c6b-a650-ad0344330ac9,0,Thomas de Charlton,Collective,,,1
7816,2739,4ed836a5-449b-4830-b50d-3a288d450327,0,"T[homas] de Chaundos, archdeacon of Hereford",,Witness,,1
7817,2746,4ed836a5-449b-4830-b50d-3a288d450327,0,"Thoma de Chaundos, archidiacono",,Witness,,1
7818,3114,4ed836a5-449b-4830-b50d-3a288d450327,0,"Thome de Chaundos, archidiaconi Herefordensis",,Principal,,1
7819,2699,4ed836a5-449b-4830-b50d-3a288d450327,0,"Thomas de Chaundos, archdeacon",,,,1
7820,2511,4ed836a5-449b-4830-b50d-3a288d450327,0,"Thomas de Chaundos, archdeacon",,Witness,,1
7821,2512,4ed836a5-449b-4830-b50d-3a288d450327,0,"Thomas de Chaundos, archdeacon",,Witness,,1
7823,2949,c1c4a786-b88a-49d3-8d4e-5eed20f06813,0,"Thomas de Clare, parson of the church of Alyngton",Parent,Principal,,1
7824,3364,b55f0aa9-367d-4dcc-903a-463b38d5bbea,0,Thomas de Coleshulle,,Principal,,1
7825,2303,b55f0aa9-367d-4dcc-903a-463b38d5bbea,0,Thomas de Coleshulle,,Principal,,1
7828,2699,a8139e3f-f6be-412c-9a92-570e61fe7dc4,0,"Thomas de Gayton', knight,",,,,1
7829,2511,a8139e3f-f6be-412c-9a92-570e61fe7dc4,0,"Thomas de Gayton', knight,",,Witness,,1
7830,2512,a8139e3f-f6be-412c-9a92-570e61fe7dc4,0,Thomas de Gayton knight,,Witness,,1
7840,2979,0ef47eaf-d21e-442f-b237-64b5df1e876e,0,Thomas de Guynes [Thomas de Gynes proctor of D&C of H],,,,1
7841,2952,0ef47eaf-d21e-442f-b237-64b5df1e876e,0,"Thomas de Gynes, parson of the church of Wolverlowe",Parent,Principal,,1
7845,3047,c72ed4f0-8c96-47c0-b0d2-7b21e49bda50,1,"Thomas de Hemenhale, the late bishop [1337-8]",,,,1
7857,2951,bda3051a-d3b4-44d7-a6b4-8dac49822152,0,"Thomas de Hompton, parson of the church of Sapy",Parent,Principal,,1
7858,2948,bda3051a-d3b4-44d7-a6b4-8dac49822152,0,Thomas de Hampton,,Principal,,1
7859,2952,bda3051a-d3b4-44d7-a6b4-8dac49822152,0,"Thomas de Hompton, parson of the church of Ridmarleye",Parent,Principal,,1
7866,2681,4147940b-2a38-48e6-adfb-817c291d4a18,0,Thomas de Kingeston,,Principal,,1
7881,2855,02e5a46a-3416-47b1-8e3f-c9866ed27105,0,or rahe ges de la Barre,,Witness,,1
7882,2699,02e5a46a-3416-47b1-8e3f-c9866ed27105,0,Thomas de la Barre,,,,1
7883,2511,02e5a46a-3416-47b1-8e3f-c9866ed27105,0,Thomas de la Barre,,Witness,,1
7884,2512,02e5a46a-3416-47b1-8e3f-c9866ed27105,0,"Thomas de Barre,",,Witness,,1
7885,2541,02e5a46a-3416-47b1-8e3f-c9866ed27105,0,‘momas ée la Barre,,Witness,,1
7887,3353,745dfa52-b595-4122-b4d4-62190245740f,0,"Thomas de la Felde, rightful proctor of Margery de Brok', daughter of Isabel de la Dane, formerly sister of the late dominus Richard de Swynefeud, formerly bishop of Hereford",,,,1
7891,2954,19d13ab4-86fd-47a5-a02e-2e28343f8dd5,0,Thomas de Langeham,,Principal,,1
7892,2949,19d13ab4-86fd-47a5-a02e-2e28343f8dd5,0,Thomas de Langeham,,Principal,,1
7893,2953,19d13ab4-86fd-47a5-a02e-2e28343f8dd5,0,Thomas de Langeford,,Principal,,1
7902,2979,f3423ca0-7ddd-4363-8d2b-4426e1239a79,0,Thomas de Leminstre [Thomas de Leominster priest],,,,1
7903,2330,c4b05c0f-0268-4c82-87bb-4547226f4016,0,"Thomas [de Lisle], bishop of Ely [1345- 61]",,Principal,,1
7904,2722,c4b05c0f-0268-4c82-87bb-4547226f4016,0,Thomas de Lisle,,,,1
7905,2354,c4b05c0f-0268-4c82-87bb-4547226f4016,0,Thomas de Lisle,,,,1
7906,2970,c4b05c0f-0268-4c82-87bb-4547226f4016,0,Thomas de Lisle,,,,1
7907,2713,c4b05c0f-0268-4c82-87bb-4547226f4016,0,Thomas de Lisle,,,,1
7908,2687,c4b05c0f-0268-4c82-87bb-4547226f4016,0,"Thomas, bishop of Ely,",,Principal,,1
7909,2718,c4b05c0f-0268-4c82-87bb-4547226f4016,0,THE ORDINARY,Office,Principal,,1
7911,2950,87978c39-a121-4be8-89c6-d37cf0b2b4b0,0,Thomas de Longeford.,,,,1
7914,3326,526b6cea-1951-466b-b1b4-c6bbdaac88b8,0,Thomas de Marisco de Bos',,Principal,,1
7927,3092,e0b7f2d3-1da2-44e4-9f5c-6085fe8a869e,0,"Thomas de Nonynton' of the diocese of Canterbury, a poor kinsman Ary cudnt ls of condnus Richard, formerly bishop of Hereford",,Principal,,1
7941,3417,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,Thome,,,,1
7942,3129,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,T[homa] de Orletone,,Witness,,1
7943,3130,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,Thome de Orletone,,Witness,,1
7944,3123,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,Thomas de Orleton,,Principal,,1
7945,2948,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,Thomas de Orleton,,Principal,,1
7946,2952,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,"Thomas de Orleton, parson of the church of Acle.",Parent,Principal,,1
7947,2739,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,T[homas],,Witness,,1
7948,2746,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,"Thoma de Orletone, cancellario",,Witness,,1
7949,2699,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,"Thomas de Orleton, chancellor",,,,1
7950,2511,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,"Thomas de Orleton, chancellor",,Witness,,1
7951,2512,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,"Thomas de Horleton, chancellor",,Witness,,1
7952,2323,c5a4cd48-f777-46bb-93ca-d09d2db18a4d,0,"Thomas de Orleton, chancellor",,Principal,,1
7960,2746,e9ac0f2d-11f4-4243-920e-96296e6b8483,0,"Thoma de Pennebrugge, thesaurario",,Witness,,1
7961,2858,13143caa-561f-443e-929f-43451997cf0a,0,Thomas de Pyrebrok',,Witness,,1
7963,3318,f099a355-7523-4a87-b81f-d2033ff25dd9,0,Thomas de Retlyng *,,Principal,,1
7964,3365,f099a355-7523-4a87-b81f-d2033ff25dd9,0,Thomas de Retlyng',,Principal,,1
7972,2746,769e9229-e7fc-4419-9240-101f6b1abb71,1,Thomas de sancto Omero,,,,1
7981,3099,942f0ad8-d3cb-40a8-84cd-68c614f2818b,0,"Thomas de Staunton’, canons of the cathedral church of Hereford",,Witness,,1
7997,2541,7f127d70-b055-4d82-aea1-ba4269cb716f,0,"Srilisk, ktnanen of",,Principal,,1
7998,3048,7f127d70-b055-4d82-aea1-ba4269cb716f,0,Thomas Trillek,Collective,Principal,,1
7999,2946,7f127d70-b055-4d82-aea1-ba4269cb716f,0,Thomas de Trillek,Collective,Principal,,1
8000,2274,7f127d70-b055-4d82-aea1-ba4269cb716f,0,,Collective,Principal,,1
8001,2294,7f127d70-b055-4d82-aea1-ba4269cb716f,0,,Collective,Principal,,1
8002,3017,7f127d70-b055-4d82-aea1-ba4269cb716f,0,,Collective,Principal,,1
8003,2934,7f127d70-b055-4d82-aea1-ba4269cb716f,0,,Collective,Principal,,1
8004,2303,7f127d70-b055-4d82-aea1-ba4269cb716f,0,Thomas de Trillek,Collective,Principal,,1
8005,3153,7f127d70-b055-4d82-aea1-ba4269cb716f,0,,Collective,Principal,,1
8006,2682,7f127d70-b055-4d82-aea1-ba4269cb716f,0,Thomas de Trillek,,Principal,,1
8007,3015,7f127d70-b055-4d82-aea1-ba4269cb716f,0,dean,Office,Principal,,1
8012,2949,3a62f49c-d0db-4044-a715-76c06c0f08d8,0,"Thomas de Usflet, parson of the church of Munestok",Parent,Principal,,1
8013,2950,f2852d1b-aaef-4e0d-bfc7-261e4e68dac1,0,Thomas de Weston,,,,1
8014,3120,23eeb935-0d9c-402e-9b73-990acd3fa906,0,Thomas de Wich,,Witness,,1
8018,2681,d0ea6d04-f2f5-4b6e-8f5b-0df8bfd269c2,0,Thomas Enham,,Principal,,1
8023,3012,53645414-fc13-4f7f-8307-100918b59ee2,0,archidiacono Norwycensis,Office,Principal,,1
8026,2681,c8ca5dfe-72ba-47b8-b110-3ecee97027bb,0,Thomas Gesors,,Principal,,1
8027,2681,fb030a29-f3bb-4b39-b22e-e7f6c8ff32ef,0,his wife,Office,Principal,,1
8034,2326,e60641f2-a246-466d-bd7a-6875ec6e6dda,0,Thome Hakeluit,,Principal,,1
8042,2699,c9f06c8d-421c-4a91-9cad-2c6981aec3f4,0,Thomas Hamund,,,,1
8051,2954,ea9a655f-8723-41bc-89fd-07ca3fdc714d,0,"Thomas Holbode, de Wyndesore",,Principal,,1
8052,2949,ea9a655f-8723-41bc-89fd-07ca3fdc714d,0,Thomas Holbode of Wyndesore,,Principal,,1
8059,2721,7a09cfc8-5476-48ac-a205-314614928b81,0,"Thoma Joce, domicello dicti patris, testibus ad premissa",,Witness,,1
8098,2979,75730ca5-2a82-46a0-ad27-98c539afe86d,0,"Thomas Pistor [Thomas Baker chaplain],",,,,1
8125,2954,5a59246b-7603-40e2-a692-70bca1bbc90e,0,"Thomas Sprynget, de Grynewiche",,Principal,,1
8126,2949,5a59246b-7603-40e2-a692-70bca1bbc90e,0,Thomas Sprynget of Grynewiche,,Principal,,1
8130,2951,f2c6e2ae-99ca-438b-a851-c7103dd4635a,0,"Thomas Talbot, parson of the church of Toneworth",Parent,Principal,,1
8131,2746,f2c6e2ae-99ca-438b-a851-c7103dd4635a,0,Thoma Thalebot,,Witness,,1
8132,2315,f2c6e2ae-99ca-438b-a851-c7103dd4635a,0,Thomas Talbot,,Principal,,1
8133,2338,f2c6e2ae-99ca-438b-a851-c7103dd4635a,0,Thome Talebot,,Principal,,1
8134,3097,f2c6e2ae-99ca-438b-a851-c7103dd4635a,0,Thomas Talbot,,Witness,,1
8184,2699,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,0,Thomas Tope,,,,1
8185,2512,9c66bd52-c9c2-4f05-b617-80ede1fcd30c,0,Thomas Tope,,Witness,,1
8187,3357,41147996-74be-483d-a026-98bf91d7070a,0,"Thomas, vicar of the church of Bocton' in the diocese of Canterbury",,Principal,,1
8192,2548,bb866b27-acb1-497f-9fd3-713c409ef5e5,0,Thomas Youet,,Witness,,1
8195,2354,ec6260b5-100d-483c-a4e3-026ca3aa9d13,0,Vicar of Doddington,,,,1
8219,2975,ada26f4a-34b6-483b-8001-f4651154e301,0,vicars and clerks of the church,Collective,Principal,,1
8220,2976,ada26f4a-34b6-483b-8001-f4651154e301,0,vicars of that church,Collective,Principal,,1
8254,2541,79e38193-19e6-42cf-b9a4-a4ad0f00d34e,0,walter Uppewye,,Witness,,1
8259,2541,1a1a7645-4ade-400b-81c0-b68fbea5f64b,0,"Walter Cachepol,",,Witness,,1
8270,2332,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"W. Carles, Rectori ecclesie de Bradeweye, Wigornensis diocesis, clericis familiaribus nostris",,Principal,,1
8271,2952,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,Walter Charles,,Principal,,1
8272,3157,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,Waltero Carles,,,,1
8273,2333,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,Walter Carles,,Principal,,1
8274,2746,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,Waltero Careless,,Witness,,1
8275,2699,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"Walter Karles, canons",,,,1
8276,2511,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"Walter Karles, canons",,Witness,,1
8277,2512,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"Walter Karles,",,Witness,,1
8278,2963,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"Walter Carles, Canon of Hereford",,Principal,,1
8279,2336,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"Walter Carles, canon of Hereford, special commissaries of Thomas [Charlton], bp. of Hereford [1327-44]",,Principal,,1
8280,2541,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"Walter Carles, canons in the",,Principal,,1
8281,3048,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"Walter Carles, executors of the will of Adam, late bishop of Winchester",Collective,Principal,,1
8282,2946,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,Walterus Carles,Collective,Principal,,1
8283,2274,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,,Collective,Principal,,1
8284,2294,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,,Collective,Principal,,1
8285,2548,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,Walter Carles,,Witness,,1
8286,2334,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,Walter Carles,,Principal,,1
8287,3099,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,Walter Carles,,Witness,,1
8288,3017,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,,Collective,Principal,,1
8289,2934,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,,Collective,Principal,,1
8290,2303,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"Walter Carles, chanoigns del eglise cathedrale de Hereford",Collective,Principal,,1
8291,3153,30cc8c7e-d07b-42c0-bb7e-60aad2809e23,0,"executors of the will of Adam, bishop of Winchester",Collective,Principal,,1
8305,3129,eca7ea5f-6f53-44fe-bbd0-b056b51310ce,0,"Waltero de Maddele, publico notario",,Scribe|Witness,,2
8306,3130,eca7ea5f-6f53-44fe-bbd0-b056b51310ce,0,"Walteri de Maddele, publici notarii,",,Scribe|Witness,,2
8316,3332,f76199fa-32ae-4a1c-b0d2-7ba992b0a08b,1,"Walter de Banastre, formerly chaplain in the aforesaid church celebrating divine service for the soul of dominus William le Rous,",,,,1
8319,2713,9d4652ef-affd-4b37-a842-89661dd82990,0,Walter de Barnake,,,,1
8325,2468,9d5dad1a-7e21-4287-b5f3-e8267fe892f1,0,Walter de Boleye,,Witness,,1
8336,2487,e509e9e7-ac7f-490e-8f42-07f5f427265f,0,"Walter de Burghulle, cobbler",,Witness,,1
8337,3434,943ae645-5c7d-4c86-b74c-52a0ad1a16e2,1,Walter de ? Burton {Bornth..},,,,1
8359,2979,8af5fdde-bb6e-4e82-a6fa-d077921492f4,0,"Walterus de Coblintone [Walter de Coblintone deacon or subdeacon],",,,,1
8369,3320,b5d3f337-8e27-4a7a-8670-31aa757baa7e,0,Walter de Dunr',,Principal,,1
8370,3321,b5d3f337-8e27-4a7a-8670-31aa757baa7e,0,Walter de Dunr',,Principal,,1
8380,2699,74f6eb8a-7219-478a-bc6e-3038e10d38c2,0,"Walter de Hompton', bailiffs of the king in Hereford",,,,1
8381,2512,74f6eb8a-7219-478a-bc6e-3038e10d38c2,0,"Walter de Hompton', bailiffs of the king in Hereford",,Witness,,1
8395,2979,ad9abc27-65c4-44e6-9540-471a9d592420,0,"Walterus de la Bache [Walter de la Bache priest],",,,,1
8396,2699,ad9abc27-65c4-44e6-9540-471a9d592420,0,"Walter de la Bache, perpetual vicar in the church of Hereford",,Principal,,1
