"source","relation","target","source_id","source_tags","target_id","target_tags"
"seneschal of the said dean and chapter","Job","John de Barewe","d1a4bb0e-c663-4249-9353-b73874811447","Job","6749a626-bbc2-439f-bb84-a333fee8fa2f","Witness"
"le Bole","Job","John le Bole","b7a7944d-a832-4c5c-9453-47d02030a372","Job","b6a963a0-30ad-4264-91ac-79d3cbf58996","Witness|Scribe"
"chaplain","Job","William de Fostone","492d444a-ff9f-4e12-9083-98b35c816051","Job","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal"
"le Especer","job","Bartholomew le Especer de Hereford'","8d336440-811b-4e92-a585-48e175840667","Job","e604d278-82f1-4fec-baac-895904a66756","Principal"
"Seym","Job","William Seym","bb501693-e852-417a-94b7-bbcdeecf6b4c","Job","0b87c9f7-8fbc-45da-a7c3-cab788481dbe","Witness|Scribe"
"le Schipward","Job","Hugh le Schipward","28ca56a5-d9d2-4fde-8248-945e0f69133b","Job","b3eff7b2-f4aa-45ee-ae40-fcc3ea23a145","Witness"
"clerk","Job","Roger de Breyntone","5c746406-6ce9-47f5-814f-b07c84076f61","Job","670a3359-76e2-4793-8779-8f18bccf8827","Principal|Present"
"le Especer","Job","Bartholomew le Especer of Hereford","1d545f6a-aee8-4e62-b354-0c8c05436721","Job","9cc6203e-b445-4021-842e-62df34c1dab4","Principal"
"Bartholomew le Especer of Hereford","Neighbors","the dean and chapter of Hereford","9cc6203e-b445-4021-842e-62df34c1dab4","Principal","8efb05a3-196d-497d-aaa3-41cfe47babcf","Collective|Office"
"Bartholomew le Especer of Hereford","Neighbors","John Helle","9cc6203e-b445-4021-842e-62df34c1dab4","Principal","5e339172-dcde-41a9-8a27-7253eb9fd7ef",""
"Bartholomew le Especer of Hereford","Neighbors","the bishop of Hereford","9cc6203e-b445-4021-842e-62df34c1dab4","Principal","d89cae39-9ec4-4ecd-9c79-4c6b3513324b","Office"
"William de Broyntone,","Siblings","Margery","96eb5893-eba0-4001-a8bd-03cc8685ada3","Principal","766f1465-8524-4c16-99e1-bb940ebd77e1","Principal"
"clerk","Job","John le Bole","9b598843-7712-43b6-bdf5-7f3bb307215b","Job","202c6862-3c68-45e4-90cd-5bfbfb339ddf","Witness|Scribe"
"William de Fostone","Neighbors","chaplain of the altar of St. Mar","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal","e567b600-0faa-425d-a8ab-2dd664fdd10b","Office"
"William de Fostone","Neighbors","John de la Berne","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal","32e64675-0ba4-472b-9e90-fcd6ecf5e299",""
"William de Fostone","Neighbors","dean and chapter of Hereford","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal","a0f34c69-b679-414d-baf9-a13ac2849e10","Collective"
"William de Fostone","Neighbors","lord bishop of Hereford","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal","023822ee-3591-4ad0-a377-fe11af8818ed","Office"
"William de Fostone","Neighbors","Adam de la Pounde","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal","3e8ee16c-f8a0-4002-8563-02154230d786",""
"William de Fostone","Neighbors","John Wyty","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal","5e7f2199-780e-4927-a421-54ff7c7a6ca6",""
"William de Fostone","Neighbors","John le Schipward","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal","3db20ec6-8331-44e3-a492-92f563dfe36b",""
"William de Fostone","Neighbors","Emma le Norreys","dade214c-80d7-4a30-b710-27fd4d5f7ef1","Principal","b46b9974-739b-48e1-af15-96a0fa107b85",""
