"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"3e56c5ff-1d14-4da4-9a8c-98b67cfdaa26","RBLR_3703.txt","Westminster","char-offset:30","PLACE","http://sws.geonames.org/2634341","City of Westminster","","51.5","-0.11667","","VERIFIED","Given at",""
"c4e6a9be-4e56-46b5-8f77-c04e04f73378","RBLR_3703.txt","Roger de Breynton","char-offset:92","PERSON","","","","","","","","Principal|Present",""
"9b518e53-c02a-458e-8218-ef01624425f1","RBLR_3703.txt","Thomas","char-offset:121","PERSON","","","","","","","","",""
"0d813b45-691c-4252-91af-b833ca2a0fa5","RBLR_3703.txt","Hereford","char-offset:139","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"54d6d136-2a89-4008-b5a7-5ed9dac1262c","RBLR_3703.txt","three messuages, a mill, a carucate of land and 6 acres of meadow, in Cloppeleye, Sevenhampton and Whitebourn","char-offset:152","PLACE","","","","","","","UNVERIFIED","RB property",""
"81eb722d-7171-4124-8f57-639688fc0855","RBLR_3703.txt","Cloppeleye","char-offset:222","PLACE","","","","","","","UNVERIFIED","",""
"9d89486a-6110-408b-8cd6-19a086854883","RBLR_3703.txt","Sevenhampton","char-offset:234","PLACE","","","","","","","UNVERIFIED","",""
"88b51e93-1be4-4214-9fed-9fb9d2e08c4b","RBLR_3703.txt","Whitebourn","char-offset:251","PLACE","","","","","","","UNVERIFIED","",""
"7678c90b-c1fa-4023-bd79-8940be6147b4","RBLR_3703.txt","Richard de Swynesfeld","char-offset:295","PERSON","","","","","","","","",""
"74f030b8-0d4e-4328-8063-57df3b974b03","RBLR_3703.txt","the bishop's chapel","char-offset:352","PLACE","","","","","","","UNVERIFIED","Going to",""
"ab0200e1-93e3-4dc2-a8c2-dd1107f2f853","RBLR_3703.txt","Gregory the Pope","char-offset:422","PERSON","","","","","","","","",""
"4b112ea3-9ddd-4b94-b2fa-4038d539e6b6","RBLR_3703.txt","Hereford","char-offset:456","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","Given at",""
"bd0c78fb-a327-40e4-9178-02fb71df02aa","RBLR_3801.txt","PERSON PRESENTED","char-offset:78","PERSON","","","","","","","","Principal|Present|Office","Printed document does not mention but MS names Roger de Breynton as the person doing the induction, which means he is present"
"82ceced6-d374-441b-8b36-bb8d2fad53e4","RBLR_3801.txt","William Gamel","char-offset:95","PERSON","","","","","","","","",""
"bc0ca956-dc0c-470a-85c5-17b68920883a","RBLR_3801.txt","Chantry of St. Mary, Dorstone","char-offset:118","PLACE","http://sws.geonames.org/2651078","Dorstone","","52.06667","-3.0","","VERIFIED","Given at|Building",""
"dc3af0ae-94e7-449a-91fe-56be31c209ac","RBLR_3801.txt","Clifford","char-offset:174","PLACE","http://sws.geonames.org/2652844","Clifford","","52.1","-3.1","","UNVERIFIED","Nominative",""
"c9ae51bf-42f0-41fd-bd39-0034bffcd3bc","RBLR_3704.txt","RBLR 3704 1337.3.10 [*]","char-offset:0","","","","","","","","","","Document appears not fully transcribed"
"d8a6bc3f-bba2-412d-87c5-e1d0db6b4733","RBLR_3704.txt","Roger de Breynton","char-offset:24","PERSON","","","","","","","","Principal|Present",""
"400fe911-bc4a-49c4-bd2a-5213d16d6d51","RBLR_3704.txt","messuages, mill, and land in Cloppeleye, Sevenhampton (Glouc.) and Whitbourne (Heref.)","char-offset:59","PLACE","","","","","","","UNVERIFIED","RB property","several places"
"fe959ba6-5f3a-46ea-a36b-ee9d6c450a1b","RBLR_3704.txt","Cloppeleye","char-offset:88","PLACE","","","","","","","UNVERIFIED","",""
"80d0d822-13c3-4f75-86fe-d1c4ef61759b","RBLR_3704.txt","Sevenhampton","char-offset:100","PLACE","","","","","","","UNVERIFIED","",""
"a8b34d65-bd1e-4dbb-bb9e-cdd4830e8448","RBLR_3704.txt","Whitbourne","char-offset:126","PERSON","","","","","","","","",""
"1cb18113-3c05-4d94-beae-5eaf71301807","RBLR_3704.txt","Thomas","char-offset:149","PERSON","","","","","","","","",""
"043f7746-5579-4127-bee5-999eaf6194c4","RBLR_3704.txt","Hereford","char-offset:167","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","Given at","Given at added here, on expectation that the fully transcribed version of document will record this information; double check vs scan"
"9e12b475-6d6f-4b23-9b45-85e3cb023c10","RBLR_3704.txt","land in Breinton (Heref.)","char-offset:207","PLACE","","","","","","","UNVERIFIED","RB property",""
"3c0df06b-7c25-47a7-b94a-0ea11b078a55","RBLR_3704.txt","Breinton","char-offset:215","PLACE","","","","","","","UNVERIFIED","",""
"0cf5d725-dc12-4e40-8941-2723558953c1","RBLR_3706.txt","Guildford","char-offset:37","PLACE","http://sws.geonames.org/2647793","Guildford","","51.23536","-0.57427","","VERIFIED","Given at",""
"940c7e95-3b56-4ffc-a136-8ab535a32aa3","RBLR_3706.txt","Roger de Braynton","char-offset:64","PERSON","","","","","","","","Principal|Present","Roger de Breynton"
"cdd59ab5-83ee-4617-9df4-2e830b405b66","RBLR_3706.txt","Gloucester","char-offset:97","PLACE","http://sws.geonames.org/2648404","Gloucester","","51.86568","-2.2431","","UNVERIFIED","",""
"814c80fc-9a53-4217-9a62-b0f793701303","RBLR_3706.txt","church of Old Radenore","char-offset:116","PLACE","http://dare.ht.lu.se/places/44424","Walton III, Old Radnor, Powys","","52.231738","-3.097376","","VERIFIED","RB property",""
"e3c2e942-c519-4baa-ac96-da6e16d62d3e","RBLR_3706.txt","Hereford","char-offset:157","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"046f0ccb-3b35-450b-bdb9-fdc0157df6c6","RBLR_3706.txt","Edmund de Mortuo Mari","char-offset:236","PERSON","","","","","","","","",""
"dc75468d-9b78-4637-b12f-04f35bd34018","RBLR_3706.txt","Bartholomew Tirel","char-offset:309","PERSON","","","","","","","","",""
"5694cbb8-d9c0-4cad-88aa-5cf780f621fe","RBLR_3802.txt","RBLR 3802 1338.10.8","char-offset:0","","","","","","","","","","Document appears to be not fully transcribed"
"2b31c199-217d-4474-b19b-597a6e4d73ce","RBLR_3802.txt","PERSON PRESENTED","char-offset:77","PERSON","","","","","","","","Office|Present","Roger de Breynton performs induction, per MS (although this is not noted in printed version)"
"bcb73687-0af1-4113-9a8a-e5ad34353320","RBLR_3802.txt","Roger de la Hill","char-offset:94","PERSON","","","","","","","","",""
"8a059bac-9be6-4324-9b37-60ee73a4fa22","RBLR_3802.txt","Croft","char-offset:120","PLACE","http://sws.geonames.org/2651954","Croft","","52.55668","-1.24643","","UNVERIFIED","Given at",""
