"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"d64b3072-311e-4c21-a018-b714ccc80ab7","RBLR_2802.txt","Cleeve","char-offset:37","PLACE","http://sws.geonames.org/2887835","Kleve","","51.78826","6.13865","","UNVERIFIED","Given at",""
"ec7de4a6-2a12-418e-87c8-ec412ec1c71b","RBLR_2802.txt","Walter Carles","char-offset:63","PERSON","","","","","","","","",""
"d9e336aa-bbac-44dc-b31d-19d85bb55495","RBLR_2802.txt","Roger de Breyntone","char-offset:85","PERSON","","","","","","","","Principal|Present",""
"8c9a17d6-045d-4fb6-ab13-191dad5408f3","RBLR_2802.txt","canons of Hereford","char-offset:105","PLACE","","","","","","","UNVERIFIED","RB property",""
"0f2ee80b-4556-4d44-b9aa-783ffe16f6e6","RBLR_2802.txt","Hereford","char-offset:115","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"f81606ef-e944-4dbb-8d78-6be29f0006f4","RBLR_2802.txt","Thomas -LSB- Charlton","char-offset:259","PERSON","","","","","","","","",""
"979c0616-9393-4e56-b5b9-8fd2232faf6f","RBLR_2901.txt","Adam","char-offset:78","PERSON","","","","","","","","",""
"bee7b23f-4534-48e5-93e1-5af5e0f6a7d5","RBLR_2901.txt","Worcester","char-offset:94","PLACE","http://sws.geonames.org/2633563","Worcester","","52.18935","-2.22001","","UNVERIFIED","",""
"92a61492-cde9-4aad-a085-ff961cafe6cc","RBLR_2901.txt","Stephen","char-offset:109","PERSON","","","","","","","","",""
"8db97995-5967-41fc-9f24-1d00bed55dcd","RBLR_2901.txt","Hereford","char-offset:143","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","UNVERIFIED","",""
"2b59254d-7fc5-4686-8dd6-954a958b166e","RBLR_2901.txt","Schinyngfeld","char-offset:167","PERSON","","","","","","","","",""
"4d4dd4af-d081-4bfb-87ad-0f4748675036","RBLR_2901.txt","Swalefeld","char-offset:200","PERSON","","","","","","","","",""
"ffa5a8fb-c2ab-44c8-a02a-3ae9cd9a9d74","RBLR_2901.txt","Adam","char-offset:252","PERSON","","","","","","","","",""
"049d1fd6-2df2-443e-ba87-956eef76445f","RBLR_2901.txt","Adam","char-offset:352","PERSON","","","","","","","","",""
"ffa807c0-8769-4fb9-910d-70517a0d765d","RBLR_2901.txt","Worcester","char-offset:374","PLACE","http://sws.geonames.org/2633563","Worcester","","52.18935","-2.22001","","UNVERIFIED","",""
"6485dfe6-c9e8-49a5-b51a-2a7a4c852ace","RBLR_2901.txt","Richard de Vernoun","char-offset:487","PERSON","","","","","","","","",""
"688e5904-c980-4c3f-a709-36bc7a18efd4","RBLR_2901.txt","Roger de Breynton","char-offset:511","PERSON","","","","","","","","Principal|Principal",""
"b5cef524-05c5-4133-bc41-8289337a6ea2","RBLR_2901.txt","Hereford","char-offset:555","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","Coming from",""
"c5069a41-3dda-493c-bddf-19a31f9804fd","RBLR_2901.txt","Adam","char-offset:614","PERSON","","","","","","","","",""
"e1decef7-c03f-48fc-995e-29cd809c98d7","RBLR_2901.txt","Bredon","char-offset:898","PLACE","http://sws.geonames.org/2654807","Bredon","","52.03008","-2.11671","","VERIFIED","Given at","Bredon' in Worcester diocese"
"89ea99ad-c0a6-4ace-8187-abb5858bfe2d","RBLR_2901.txt","Worcester","char-offset:925","PLACE","http://sws.geonames.org/2633563","Worcester","","52.18935","-2.22001","","UNVERIFIED","",""
"9b461b51-751b-4104-b0f9-81d713bf871b","RBLR_2804.txt","Cabache","char-offset:116","PLACE","","","","","","","UNVERIFIED","",""
"b246bfba-a70c-4cca-890f-6e4f982186eb","RBLR_2804.txt","Thomas","char-offset:281","PERSON","","","","","","","","",""
"543278cb-1e42-425c-b31b-fd3931217e09","RBLR_2804.txt","Olim","char-offset:695","PERSON","","","","","","","","",""
"9ce6d2db-9571-4d1b-8477-78bc3b1cbc03","RBLR_2804.txt","Thomas de sancto Omero","char-offset:967","PERSON","","","","","","","","",""
"f14a22c7-c77b-4703-baa0-e6ef2b39a5a8","RBLR_2804.txt","Thomas de Sto Omero","char-offset:1694","PERSON","","","","","","","","",""
