"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"9da02aa4-3410-4851-81ee-ec56541f5df9","RBLR_4603.txt","William, bishop of Winchester","char-offset:95","PERSON","","","","","","","","Principal","William Edington, Bishop of Winchester 1345-1366"
"f200a46a-a2c8-4f44-b43f-0972873ec40a","RBLR_4603.txt","William","char-offset:95","PERSON","","","","","","","","",""
"dafb957b-39fb-4b3e-a68a-de4b53cf0c0b","RBLR_4603.txt","Winchester","char-offset:114","PLACE","http://sws.geonames.org/2633858","Winchester","","51.06513","-1.3187","","UNVERIFIED","",""
"4c2b152a-b7b0-41df-862a-a84ed277d37f","RBLR_4603.txt","Winchester","char-offset:114","PLACE","http://sws.geonames.org/2633858","Winchester","","51.06513","-1.3187","","VERIFIED","Nominative",""
"872d21f0-7845-4523-8085-72cf8a55547d","RBLR_4603.txt","the bishop of Hereford","char-offset:129","PERSON","","","","","","","","Principal|Office","John Trillek, Bishop of Hereford 1344-1361"
"dd9c4dd5-bd5a-47fd-9a40-1ecb8cf70af8","RBLR_4603.txt","Hereford","char-offset:143","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","Nominative",""
"6a0389df-3192-4133-b47f-010838cd418f","RBLR_4603.txt","executors of the will of Adam, late bishop of Winchester","char-offset:162","PERSON","","","","","","","","Collective|Office","Executors of will of Adam Orleton, Bishop of Winchester 1333-1345|Collective includes RB"
"c6c74e89-cb18-4f37-891c-6fad038228b9","RBLR_4603.txt","Adam, late bishop of Winchester","char-offset:187","PERSON","","","","","","","","Dead","Adam Orleton, Bishop of Winchester 1333-1345"
"06ff1a56-e180-47d5-bc3b-90c60773337f","RBLR_4603.txt","Winchester","char-offset:208","PLACE","http://sws.geonames.org/2633858","Winchester","","51.06513","-1.3187","","VERIFIED","Nominative",""
"a86820b5-ccdd-43f8-8cee-9973f474dfa8","RBLR_4603.txt","Johannes","char-offset:264","PERSON","","","","","","","","",""
"4578942b-65d7-4da8-99b1-dafd83aecc1a","RBLR_4603.txt","Johannes","char-offset:264","PERSON","","","","","","","","Principal","John Trillek, Bishop of Hereford 1344-1361"
