"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"3838ace6-8e8c-4aef-bba5-6777fa4e90a0","RBLR_1741.txt","William de Suanton","char-offset:58","PERSON","","","","","","","","Principal",""
"40cee76f-fe76-4ee8-aad7-a591b6f36cbe","RBLR_1741.txt","Suanton'","char-offset:69","PLACE","","","","","","","UNVERIFIED","Nominative",""
"869bd8ba-8526-48b4-92f4-e0f5a476c1eb","RBLR_1741.txt","rector of the church of Cherring'","char-offset:79","","","","","","","","","Job",""
"4d7551fc-b662-4054-8e11-08b0a16da08a","RBLR_1741.txt","Cherring","char-offset:103","PLACE","","","","","","","UNVERIFIED","Nominative",""
"f4c37076-b22b-4ec4-bcd8-68ed73f0c3e0","RBLR_1741.txt","the executors of the will of dominus Richard de Swynefeud","char-offset:116","PERSON","","","","","","","","Collective|Office|Principal|Executor","Collective includes RB"
"808b17f0-4c41-40d2-a115-568612577ea9","RBLR_1741.txt","Richard de Swynefeud","char-offset:153","PERSON","","","","","","","","Dead",""
"26a1e7b6-958c-44fa-bd7f-74ee1d2e9e64","RBLR_1741.txt","Swynefeud","char-offset:164","PLACE","","","","","","","UNVERIFIED","Nominative","Swinfield"
"60689532-2794-48d9-bc7f-92a9f6354fcd","RBLR_1741.txt","bishop of Hereford","char-offset:184","","","","","","","","","Job",""
"eb8d737d-b0e1-4051-a53a-c9a93ee8a13e","RBLR_1741.txt","Hereford","char-offset:194","PLACE","http://sws.geonames.org/2647074","Hereford","","52.05684","-2.71482","","VERIFIED","Nominative",""
"edfdbf5d-178f-49b1-a9c8-bef69c022254","RBLR_1741.txt","London","char-offset:325","PLACE","http://sws.geonames.org/2643743","London","","51.50853","-0.12574","","VERIFIED","Given at",""
"84bf3454-38ad-44c6-bde4-aab2a1cbfd4a","RBLR_1741.txt","Latin","char-offset:333","","","","","","","","","Language",""
"2a94ab1a-229d-4cd7-b667-e52e0038876a","RBLR_1741.txt","Seal broken at the edge","char-offset:340","","","","","","","","","Material feature",""
"281023c3-c104-476c-b1bd-b5d3ebf96251","RBLR_1742.txt","-- The Bishop","char-offset:37","PERSON","","","","","","","","",""
"34ef2311-f82f-49de-a10d-8a8f5b75bac3","RBLR_1742.txt","the executors of Bishop Swinfield","char-offset:74","PERSON","","","","","","","","Collective|Office|Principal","Collective includes RB"
"b629cb0c-63e2-4310-af19-43824ac2ad1e","RBLR_1742.txt","Ricardo de Hamenasse","char-offset:357","PERSON","","","","","","","","",""
