"source","relation","target","source_id","source_tags","target_id","target_tags"
"knight","job","Bartholomew de Batelesmere","bc577aaf-63c9-436f-90c4-b8144af22bb2","job","de56de90-dcb7-4f94-aa5b-1479e4e514fb",""
"bishop","job","W.","d16b9927-5e83-461a-abc5-f1d8dd5ed2dc","job","36db6b70-9511-49a8-a598-f514f447f71a","principal|Principal"
"canon","job","Ralph de Stokes","ee54b7f8-50ec-4b87-9687-229b8ea61735","job","960667aa-2bcf-444b-8bcd-dabed08cea58",""
"professor of civil law","job","Benedict de Paston","3eb772be-8dc1-40db-8084-3d9d8668a097","job","bb96f9ac-8f42-4639-9941-77e4ef9817d3",""
"knights","job","Roger Pychard","7e9c7d9b-d175-49ac-854b-def793182b69","job","ac018234-aaf6-45c8-a91d-7999cbdd6152","Witness"
"knights","job","Miles Pychard","7e9c7d9b-d175-49ac-854b-def793182b69","job","ed8f48f4-d2e5-4ccb-b53c-f307a3c3bae0","Witness"
"clerks","job","William Bouhs","be707083-54d9-47ea-b1e0-eb5888a2f5f6","job","60142fbc-51e6-401c-9b28-c703e47d4429","Witness"
"clerks","job","John de Colonia","be707083-54d9-47ea-b1e0-eb5888a2f5f6","job","442d0667-075e-4c0f-8ab7-c96603ba9f1e","Witness"
"archbishop","job","Walter","f8a25cac-1a6f-4927-8b01-4027dc6fef06","job","834c6f48-e1c3-43d1-878a-8effeb680750","Principal"
"Adam Hanlyn'","father","William son of Adam Hanlyn","1a490204-5c16-40a6-8d9e-decff975d3cc","","fba45238-2b15-4a70-a478-fda803ab435e","Principal"
"doctor of canon and civil law,","job","William de Knapeton","7b22d62c-9588-4846-93f0-c339fcac8345","job","4adfca54-6f99-4c9f-be6d-fd07269df2d3",""
"bishop","job","Richard","a59e20d4-b630-4a46-9a0c-5f7564cdf1bb","job","5adfe63e-d727-4b91-8dc5-ed4bf43e0c64","Principal"
"dean","job","John de Aqua Blanca","dfa50b0c-212b-408a-81c7-f82de2906447","job","f57ab930-11a9-4b89-92f4-497845a90df6","Principal"
"bishop","job","W.","b0849658-8e32-42e9-a6cc-88891e02ba5f","job","4b6526f9-cdf2-4d12-9fcc-687cd9274b2c","Principal"
"Rikeman","friend","Bartholomew de Batelesmere","ce899fe9-bcf8-48e0-a456-9febb544564c","Principal","de56de90-dcb7-4f94-aa5b-1479e4e514fb",""
"vicars","job","Walter de la Bache","04ef34c5-a1c8-4bfa-a802-d560ca474073","job","bcd826b8-2eec-4fa3-97fc-2644c184a956","Witness"
"vicars","job","Ranulph de Evesham","04ef34c5-a1c8-4bfa-a802-d560ca474073","job","081ae8a0-946f-44ea-b4d7-19f927aa53e1","Witness"
"vicars","job","Robert de Byford","04ef34c5-a1c8-4bfa-a802-d560ca474073","job","1f9aa063-6315-4d2c-9c3f-0006fa25c57b","Witness"
"dean","job","John","abc96314-cdff-4bb8-a2a2-45c1692a6fa2","job","2c65be39-7145-41ff-8dd8-7b027030ab21","Principal"
